,business_id,name,postal_code,score
1789,5499,AT&T -23 ORLANDO'S CARIBBEAN BBQ [145111],94107,94.875
1790,5500,AT&T - (CART 24) FRESH CATCH-SEAFOOD SANDWICH [145088],94107,98.57142857
1791,5501,AT&T - (CART 25) FRESH CATCH-CLAM CHOWDER SOUP [145112],94107,98.66666667
1792,5502,AT&T -26 SNOW CONES/COTTON CANDY [145113],94107,99
1793,5503,AT&T - PORTABLES 6 BEER CART,94107,100
1794,5504,AT&T - (CART 28) BAYSIDE BREWS/ANCHOR STEAM [145115],94107,99.71428571
1795,5505,AT&T - (CART 29) BAYSIDE BREWS - RED HOOK [145116],94107,97
1796,5506,AT&T - (CART 30) BAYSIDE BREWS&CABLE CAR BAR [145117],94107,99.71428571
1797,5507,AT&T - CABLE CAR BAR - CENTERFIELD,94107,97.28571429
1798,5508,AT&T - (CART 32) FRESH POPCORN [145119],94107,100
1799,5509,AT&T - (CART 33) PRETZELS GRILL [145120],94107,100
1800,5510,AT&T - (CART 34) NACHOS,94107,97.33333333
1801,5511,AT&T - (CART 35) DOGGIE DINER [145122],94107,98.88888889
1802,5519,AT&T - (J-3A) BEN & JERRY'S,94107,95.71428571
1803,5520,AT&T - (J-3B) TULLY'S COFFEE,94107,96.85714286
1804,5521,AT&T - (J-2A) BEN & JERRY'S,94107,97.14285714
1805,5522,AT&T - (J-2B) TULLY'S,94107,96.28571429
1806,5523,AT&T - (J-4A) BEN & JERRY'S V,94107,100
1807,5524,AT&T - (CART J-4B) TULLY'S VIEW,94107,95.2
1808,5528,AT&T - JUMA CART 1 - ICE CREAM,94107,98.28571429
1809,5530,SIMCO COFFEE/BURGER CAFE (ESPRESSO CAFE) SEAL LOCATION,94133,100
1810,5533,LEAPING LEMUR CART,94132,93.5
1811,5544,AT&T - JUMA CART 1 - COFFEE,94107,99.14285714
1812,5552,WILDLIFE CONNECTION ESPRESSO CART,94132,98
1813,5562,NY FRANKFURTER / COFFEE CART,94102,90.5
1814,5564,ARAMARK AT GRACE CATHEDRAL,94108,97.16666667
1815,5567,AUNT FANNY'S CART II (COTTON CANDY),94133,91
1816,5578,SIMCO COFFEE/WIPE OUT BAR & GRILL(HOT DOG CART)-  INFRONT OF WIPEOUT,94133,97
1817,5605,CALIF PACIFIC MEDICAL CTR - CART,94115,94.33333333
1818,5606,CALIFORNIA PACIFIC MEDICAL CENTER,94114,96
1819,5607,SFSU STATION CAFE,94132,90
1820,5610,NY FRANKFURTER / HOT DOG CART,94102,87.66666667
1821,5613,CP - ROOM 438,94124,98.36363636
1822,5615,COTTON CANDY AND LEMONDAE L43-45,94134,98.83333333
1823,5616,CP - DRYER'S ICE CREAM,94134,99.4
1824,5617,AT&T - BON APPETIT KITCHEN & CONCESSION STAND [145165],94107,96.14285714
1825,5618,AT&T - DOGGIE DINER ROOM 3228 [145164],94107,98.85714286
1826,5619,AT&T - PANTRY/WALK-IN BOX/SUITE [145163],94107,98.71428571
1827,5620,AT&T -ESPRESSO-DESSERT CARTS & ROOM 4.29.02-SUITE LEVEL [145144],94107,98.83333333
1828,5621,AT&T - PUB MURPH'S GUINESS CLUB HOUSE/ROOM5302 [145151],94107,98.57142857
1829,5622,AT&T - VENDING COMMISSARY [145152],94107,95.33333333
1830,5623,AT&T - DOGGIE DINNER ROOM 5310 [145153],94107,97.66666667
1831,5624,AT&T - DERBY GRILL ROOM 5311 [145154],94107,97
1832,5626,AT&T - DOGGIE DINNER-ROOM 5318/V [145156],94107,96.57142857
1833,5627,AT&T - SAY HEY SAUSAGE-ROOM 5319 [145157],94107,96.33333333
1834,5628,AT&T - DERBY GRILL- ROOM 5323/VIEW [145158],94107,95.16666667
1835,5629,AT&T - DOGGIE DINNER - ROOM 5325 [145159],94107,98.85714286
1836,5630,AT&T - VENDING COMMISSARY RM5326 [145160],94107,95.71428571
1837,5631,AT&T -ROOM 5331 GILROY GARLIC FRIES/VIEW [145161],94107,98.28571429
1838,5632,AT&T - DOGGIE DINNER - RM 5333/V [145162],94107,94.5
1839,5633,AT&T - FIELD CLUB CONCESSION [145185],94107,91.85714286
1840,5634,AT&T - COMMISARY KITCHEN [145184],94107,94.71428571
1841,5635,AT&T - EMPLOYEE TRAINING RM F/L [145183],94107,98
1842,5636,AT&T - DRY STORAGE [145182],94107,91.42857143
1843,5637,AT&T -DOGGIE DINER/ ROOM 1144 [145169],94107,95.42857143
1844,5638,AT&T - CONCESSION GARLIC FRIES/ROOM 1145 [145170],94107,95.75
1845,5639,AT&T - DERBY GRILL ROOM 2103 [145171],94107,98.5
1846,5640,AT&T - ROOM 2106 GILROY GARLIC [145172],94107,96.71428571
1847,5641,AT&T - DOGGIE DINER ROOM 2112 [145173],94107,98.66666667
1848,5642,AT&T - ROOM 2114 BUDWEISER [145174],94107,99.71428571
1849,5643,AT&T - GILROY GARLIC FRIES ROOM 2118 [145175],94107,98
1850,5644,AT&T - DOGGIE DINER ROOM 2121 [145176],94107,96.42857143
1851,5645,AT&T - SAY HEY SAUSAGE ROOM 2127 [145177],94107,96.57142857
1852,5646,AT&T -ROOM 2130 DERBY GRILL/PORT WALK PIZZA [145178],94107,95.14285714
1853,5647,AT&T - DOGGIE DINER ROOM 2134 [145179],94107,96.85714286
1854,5648,AT&T - VENDING ROOM [145180],94107,96.33333333
1855,5649,AT&T - DOGGIE-SAUSAGE-/ROOM 2142 [145181],94107,98.28571429
1856,5650,AT&T - DOGGIE DINER ROOM 3205 [145167],94107,98.28571429
1857,5651,AT&T - BON APPETIT ROOM 3209 [145168],94107,92.16666667
1858,5653,S. F. CHOWDER A CHILI CART,94133,93.75
1859,5654,S. F. GOURMET HOT DOG CART,94133,93
1860,5655,"CP - TULLY'S COFFEE, L19",94124,97
1861,5656, HOL N JAM LEMONADE STAND #1,94124,98.66666667
1862,5657,AT&T - CABLE CAR BAR (PROMENADE) [146520],94107,98.16666667
1863,5658,AT&T - CABLE CAR BAR (VIEW) [146519],94107,96.16666667
1864,5659,"CP -  BEER CARTS, UL 17",94124,98
1865,5660,"CP - GRILL CART #6, (PC 30)",94124,99.11111111
1866,5662,AT&T - DIAMOND NUT ROASTING CART #2,94107,98.57142857
1867,5663,CP - ROOM 323,94124,96.54545455
1868,5664,"CP - ROOM D1-D2, STINKING ROSE",94124,97.8
1869,5665,"CP - PETE'S WICKED SUMMER BREW, UL 10",94124,99
1870,5666,CP - BEER CARTS,94124,99.63636364
1871,5667,"CP - MILLER BEER CARTS, U/L, SEC 3",94124,98.8
1872,5669,"CP - BEER CARTS, MN LV, SEC.43-45",94124,99.45454545
1873,5670, HOL N JAM LEMONADE STAND #3,94124,98.90909091
1874,5672,"CP - BEER CART, U/L, SEC.24",94124,98.1
1875,5673,"CP - BEER CARTS , L34",94124,99.2
1876,5674,CP - BEER CARTS,94124,99.45454545
1877,5675,CP - BEER CARTS MN LV,94124,99.55555556
1878,5677,CP - CURLEY GRIEVE PRESS ROOM,94124,98.36363636
1879,5678,CP - EXTRA POINT BAR,94124,96
1880,5679,CP - MAIN COMMISSARY,94124,97.3
1881,5680,CP - SUTTER'S GRILL,94124,98.2
1882,5681,CP - PRESS CLUB (UP LV),94124,97.72727273
1883,5682,CP - ROOM 139,94124,95.8
1884,5683,CP - ROOM 302,94124,98
1885,5684,CP - ROOM 306,94124,97.11111111
1886,5685,CP - ROOM 307,94124,97.77777778
1887,5686,CP - ROOM 308,94124,98.5
1888,5687,CP - ROOM 311,94124,97.2
1889,5688,CP - ROOM 312,94124,96.4
1890,5689,CP - ROOM 313 SPECIALTY STAND,94124,91.2
1891,5690,CP - ROOM 317,94124,95
1892,5691,CP - ROOM 318,94124,97.9
1893,5692,CP - ROOM 324,94124,95.88235294
1894,5693,CP - ROOM 325,94124,97
1895,5694,CP - ROOM 335,94124,98.11111111
1896,5695,CP - ROOM 346-H,94124,94.8
1897,5696,CP - ROOM 360 SPECIALTY STAND,94124,94.22222222
1898,5697,CP - ROOM 501,94124,96.54545455
1899,5698,CP - ROOM 502,94124,96.1
1900,5699,CP - ROOM 503,94124,99.09090909
1901,5700,CP - ROOM 509,94124,93.54545455
1902,5701,CP - ROOM 510,94124,96.27272727
1903,5702,CP - ROOM 511,94124,97.45454545
1904,5703,CP - ROOM 513,94124,96.45454545
1905,5704,CP - ROOM 514,94124,95.6
1906,5705,CP - ROOM 516,94124,96
1907,5706,CP - ROOM 527,94124,97.4
1908,5707,CP - ROOM 528,94124,99.4
1909,5708,CP - ROOM 530,94124,96.6
1910,5709,CP - ROOM A1 SPECIALTY STAND,94124,96.66666667
1911,5710,CP - ROOM C-21,94124,96.90909091
1912,5711,CP - ROOM C1 SPECIALTY STAND,94124,94.8
1913,5712,CP - ROOM C3 SPECIALTY STAND,94124,99.6
1914,5713,CP - ROOM C40,94124,97
1915,5715,CP - ROOM D16,94124,93.90909091
1916,5716,CP - ROOM D20 COMMISSARY,94124,98.57142857
1917,5717,GUINESS PUB - ROOM D3,94124,97.09090909
1918,5718,CP - ROOM E16,94124,97.27272727
1919,5719,CP - ROOM E20,94124,98.90909091
1920,5720,CP - ROOM E33,94124,97.45454545
1921,5721,CP - ROOM E41,94124,95.6
1922,5722,CP - ROOM E12,94124,98.09090909
1923,5723,CP - ROOM E28,94124,96.09090909
1924,5724,CP - ROOM 517,94124,97.6
1925,5726,"CP -  BEER CARTS , UL 42-44",94124,98.8
1926,5727,"CP - BEER CARTS , UL 35-37",94124,100
1927,5730,"CP - HOL N JAM ENT., ROOM C38",94124,99.4
1928,5731,"CP - HOFBRAU, MEZZ LV",94124,97.18181818
1929,5733,CP - BEN & JERRY'S (CART 1),94124,98.66666667
1930,5740,CP - PRETZEL CART #1,94124,97.5
1931,5741,"CP - PORTABLE BEER STAND, UL  SEC. 45-47",94124,99.63636364
1932,5742, HOL N JAM LEMONADE STAND  #2,94124,99.33333333
1933,5744,FUN FOOD PARTNERS - AUNT FANNY'S,94133,98
1934,5757,"RICO VENDING, INC",94066,100
1935,5767,PUNLA PARKVIEW INN,94117,97
1936,5770,ASIAN AMER.RECOVERY SERVICES,94117,100
1937,5771,MT. ST. JOSEPH-ST. ELIZABETH,94118,93
1938,5773,MORRILL RETIREMENT HOME,94121,100
1939,5779,WASHINGTON SQUARE INN,94133,98
1940,5786,UNION STREET INN,94123,96
1941,5787,LAWTON ELEMENTARY SCHOOL,94122,98.6
1942,5788,ULLOA ELEMENTARY SCHOOL,94116,98.8
1943,5789,STEVENSON ELEMENTARY SCHOOL,94116,100
1944,5790,GIANNINI MIDDLE SCHOOL,94122,99.2
1945,5791,NEW SUNSET ELEMENTARY SCHOOL,94116,97.8
1946,5792,KEY ELEMENTARY SCHOOL,94112,99.2
1947,5794,LINCOLN HIGH SCHOOL,94116,98.5
1948,5796,APTOS MIDDLE SCHOOL,94127,98.4
1949,5797,SLOAT ELEMENTARY SCHOOL,94127,99.6
1950,5800,JOHN CHIN ELEMENTARY SCHOOL,94133,97.66666667
1951,5801,FLYNN ELEMENTARY SCHOOL,94110,100
1952,5802,LOWELL HIGH SCHOOL,94132,96
1953,5803,SUNNYSIDE ELEMENTARY SCHOOL,94112,100
1954,5804,JUNIPERO SERRA ELEMENTARY SCHOOL,94110,100
1955,5805,ORTEGA ELEMENTARY SCHOOL,94132,96.4
1956,5807,SHERIDAN ELEMENTARY SCHOOL,94112,99.2
1957,5808,BALBOA HIGH SCHOOL,94112,99.2
1958,5810,DENMAN MIDDLE SCHOOL,94112,96.8
1959,5811,MANN MIDDLE SCHOOL,94110,96.33333333
1960,5812,ZAIDA T. RODRIGUEZ (ZTR) ANNEX CHILD DEVELOPMENT CENTER,94110,94.6
1961,5813,LICK MIDDLE SCHOOL,94114,96
1962,5814,FAIRMOUNT ELEMENTARY SCHOOL,94131,99.2
1963,5815,ALVARADO ELEMENTARY SCHOOL,94114,94.83333333
1964,5816,WEST PORTAL ELEMENTARY SCHOOL,94127,93
1965,5817,LAKESHORE ELEMENTARY SCHOOL,94132,99.66666667
1966,5818,MISSION ED. CENTER ELEMENTARY,94131,95
1967,5819,MIRALOMA ELEMENTARY SCHOOL,94127,94.2
1968,5820,GLEN PARK ELEMENTARY SCHOOL,94122,95.6
1969,5821,MOSCONE ELEMENTARY SCHOOL,94110,95
1970,5823,WEBSTER ELEMENTARY SCHOOL,94107,95.85714286
1971,5824,S.F. INTERNATIONAL HIGH SCHOOL,94110,95.83333333
1972,5825,GUADALUPE ELEMENTARY SCHOOL,94112,98.4
1973,5827,HILLCREST ELEMENTARY SCHOOL,94134,93.8
1974,5828,GEORGE WASHINGTON HIGH SCHOOL,94121,99.33333333
1975,5829,LAFAYETTE ELEMENTARY SCHOOL,94121,99.66666667
1976,5830,THEODORE ROOSEVELT MIDDLE SCHOOL,94118,98
1977,5830,THEODORE ROOSEVELT MIDDLE SCHOOL,94118,98
1978,5831,FRANK MCCOPPIN ELEMENTARY SCHOOL,94118,99.33333333
1979,5833,RAP/HILLTOP SCHOOL,94110,96
1980,5834,PRESIDIO MIDDLE SCHOOL,94121,100
1981,5835,ROSA PARKS ELEMENTARY SCHOOL,94115,97.5
1982,5837,MCKINLEY ELEMENTARY SCHOOL,94114,92.2
1983,5838,HARVEY MILK ELEMENTARY SCHOOL,94114,91.66666667
1984,5839,ALICE FONG YU ELEMENTARY SCHOOL,94122,99.2
1985,5841,JEFFERSON ELEMENTARY SCHOOL,94122,90.2
1986,5842,GRATTAN ELEMENTARY SCHOOL,94117,91.4
1987,5843,HOOVER MIDDLE SCHOOL,94116,97.2
1988,5844,CLARENDON ELEMENTARY SCHOOL,94131,92
1989,5847,JOHN MUIR ELEMENTARY SCHOOL,94117,98.66666667
1990,5848,IDA B WELLS CONTINUATION HIGH SCHOOL,94117,96.66666667
1991,5849,NEW TRADITIONS ALTERNATIVE SCHOOL,94117,100
1992,5850,ZAIDA T. RODRIGUEZ (ZTR) CHILD DEVELOPMENT CENTER,94110,99.6
1993,5852,CARVER ELEMENTARY SCHOOL,94124,100
1994,5853,RAOUL WALLENBERG HIGH SCHOOL,94115,100
1995,5854,GATEWAY HIGH/KIP SCHOOLS,94115,94.33333333
1996,5855,SOTO (SCHOOL OF THE ARTS),94131,92.25
1997,5856,SANCHEZ SCHOOL,94114,97.6
1998,5858,DREW ELEMENTARY SCHOOL,94124,96.16666667
1999,5859,BURTON HIGH SCHOOL,94134,97.8
2000,5860,JUNE JORDAN,94112,96.5
2001,5862,MARTIN L. KING MIDDLE SCHOOL,94134,100
2002,5863,INTERNATIONAL STUDIES ACADEMY,94107,93.83333333
2003,5864,VISITACION VALLEY MIDDLE SCHOOL,94134,98.4
2004,5865,TAYLOR ELEMENTARY SCHOOL,94134,99
2005,5866,KING ELEMENTARY SCHOOL,94107,93.33333333
2006,5867,MALCOLM X ELEMENTARY SCHOOL,94124,100
2007,5868,LONGFELLOW ELEMENTARY SCHOOL,94112,96.83333333
2008,5870,CARMICHAEL ELEMENTARY SCHOOL,94103,94
2009,5871,CHAVEZ ELEMENTARY SCHOOL,94110,94.42857143
2010,5872,REVERE ELEMENTARY SCHOOL,94110,96
2011,5874,HARTE ELEMENTARY SCHOOL,94124,99.66666667
2012,5875,THURGOOD MARSHALL HIGH SCHOOL,94124,90.66666667
2013,5877,CLAIRE LILIENTHAL SCHOOL-MADISON CA,94118,96
2014,5880,FRANCISCO MIDDLE SCHOOL,94133,94.66666667
2015,5881,CHINESE EDUCATION CENTER ELEMENTARY SCHOOL,94108,97.6
2016,5883,JEAN PARKER ELEMENTARY SCHOOL,94133,95
2017,5884,GORDON J LAU ELEMENTARY SCHOOL,94108,97.16666667
2018,5885,SPRING VALLEY ELEMENTARY SCHOOL,94109,99.33333333
2019,5886,REDDING ELEMENTARY SCHOOL,94109,94
2020,5888,BRYANT ELEMENTARY SCHOOL,94110,95.5
2021,5889,O'CONNELL HIGH SCHOOL,94110,95.33333333
2022,5891,FILIPINO ED. CTR ELEMENTARY SCHOOL,94103,90
2023,5892,MISSION HIGH SCHOOL,94114,94
2024,5893,CLEVELAND ELEMENTARY SCHOOL,94112,99.5
2025,5894,SAN FRANCISCO COMMUNITY ELEM.SCHOOL,94112,100
2026,5895,DOWNTOWN HIGH SCHOOL,94107,96.83333333
2027,5897,BRET HARTE CHILDREN'S CENTER,94124,100
2028,5898,MONROE ELEMENTARY SCHOOL,94112,95
2029,5901,GARFIELD ELEMENTARY SCHOOL,94133,96.83333333
2030,5902,GALILEO HIGH SCHOOL,94109,93.83333333
2031,5903,YICK WO ELEMENTARY SCHOOL,94109,96.83333333
2032,5905,MARINA MIDDLE SCHOOL,94123,91.5
2033,5907,LILIENTHAL ELEMENTARY SCHOOL,94118,95.16666667
2034,5908,SHERMAN ELEMENTARY SCHOOL,94123,97
2035,5912,ARGONNE ALTERNATIVE ELEMENTARY SCHO,94118,98
2036,5913,ST CHARLES SCHOOL,94110,90.66666667
2037,5915,ST. ANTHONY'S ELEMENTARY,94110,100
2038,5919,SAN FRANCISCO DAY SCHOOL,94118,100
2039,5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,94112,98
2040,5926,"SAN FRANCISCO SCHOOL, THE",94134,98.16666667
2041,5927,CORNERSTONES ACADEMY,94134,97.6
2042,5933,CROSS CULTURAL FAMILY CENTER,94121,100
2043,5935,ST GABRIEL SCHOOL,94116,99.5
2044,5937,HERGE SCHOOL,94123,98.66666667
2045,5938,HAMLIN,94115,89.16666667
2046,5940,STS. PETER & PAUL SCHOOL,94133,95.66666667
2047,5942,EPIPHANY ELEMENTARY,94112,98.16666667
2048,5946,NOTRE DAME DES VICTOIRES,94108,97.2
2049,5950,LICK-WILMERDING HIGH SCHOOL,94112,97.8
2050,5951,ST. THOMAS MORE,94132,99
2051,5952,IMMACULATE CONCPTION ACADEMY,94110,97.6
2052,5953,ST PETER'S PARISH SCHOOL,94110,98.16666667
2053,5955,SF CHRISTIAN DAY SCHOOL,94112,96.66666667
2054,5958,ST. THOMAS THE APOSTLE,94121,94.5
2055,5959,ST. JOHN'S SNACK BAR,94131,97.75
2056,5960,ST. ANNE,94122,96.4
2057,5961,ST VINCENT DE PAUL,94123,95
2058,5962,HILLWOOD SCHOOL,94115,97.33333333
2059,5963,MOTHER GOOSE SCHOOL,94121,98
2060,5965,EUREKA LEARNING CENTER,94114,98
2061,5966,ST. IGNATIUS,94116,97
2062,5968,CHINESE HOSPITAL,94133,100
2063,5969,EDEN VILLA-SAN FRANCISCO,94118,91.5
2064,5970,"HERITAGE, THE",94123,95.75
2065,5974,RICHMOND SENIOR CENTER - 3RD FLOOR,94121,99.66666667
2066,5975,ST. JOHN OF GOD SENIOR MEALS PROGRA,94122,94
2067,5976,RICHMOND YMCA SENIOR CENTER,94107,100
2068,5977,SF ADULT DAY SERVICES,94112,100
2069,5980,PRESENTATION ADULT DAY HEALTH,94102,96.5
2070,5982,SF SENIOR CENTER AT AQUATIC PARK MEALS PROGRAM,94109,95.25
2071,5985,SAN FRANCISCO SENIOR CENTER DOWNTOWN BRANCH,94102,98.8
2072,5986,NORTH & SOUTH OF MARKET ADHC,94109,99.5
2073,5988,CURRY SENIOR CENTER,94102,99
2074,5990,MISSION YMCA SENIOR MEALS PROGRAM,94112,99.6
2075,5991,ON LOK SENIOR HEALTH,94118,96.25
2076,5992,RUSSIAN AMERICAN COMMUNITY SVC,94121,96.5
2077,5993,SELF-HELP FOR THE ELDERLY,94121,99.2
2078,5994,FAMILY SERVICE AGENCY OF S.F.,94109,97.4
2079,5995,ON LOW WUI SENIOR CENTER,94108,98
2080,5997,STONESTOWN FAMILY YMCA (SR. ANNEX),94132,99.2
2081,5998,CENTRO LATINO DE SAN FRANCISCO,94103,95.8
2082,5999,THE SALVATION ARMY,94110,93.25
2083,6000,MISSION NEIGHBORHOOD CENTERS,94110,98.6
2084,6001,PRESIDIO GATE APARTMENTS,94123,98
2085,6005,SALVATION ARMY CEN. CORPS / SR. ACT. CTR,94107,97.66666667
2086,6007,BAYVIEE HUNTER PT. ADULT DAY HE,94124,96.8
2087,6009,SELF-HELP FOR THE ELDERLY - LADY SHAW SENIOR CENTER,94133,99.2
2088,6010,ON LOK SENIOR DAY HEALTH SERVICE,94133,95.75
2089,6012,SUNSET SENIOR CENTER,94116,100
2090,6015,TELEGRAPH HILL SENIOR MEALS PROGRAM,94133,97
2091,6016,"ON LOK SENIOR HEALTH SERVICES, INC",94109,96.6
2092,6018,3RD BAPTIST FELLOWSHIP HALL,94115,99
2093,6019,KIMOCHI HOME,94115,99.42857143
2094,6021,POTRERO HILL NEIGHBORHOOD HOUSE,94107,94.2
2095,6025,KIMOCHI INC,94115,93.4
2096,6029,ALEXIS APARTMENTS SR. MEALS PROGRAM,94103,100
2097,6030,WOOLF HOUSE SENIOR CENTER,94103,98.8
2098,6032,FRANCIS OF ASSISI SENIOR MEALS PROG,94103,98.6
2099,6037,CASTRO SENIOR CENTER,94114,94
2100,6348,CASTRO STREET CHEVRON,94114,97.6
2101,6356,CHEVRON #1768,94118,100
2102,6424,QUICK N EZEE INDIAN FOODS,94110,100
2103,6432,CLAY THEATRE,94115,96
2104,6461,Z. CIOCCOLATO,94133,84
2105,6500,CHRISTA MARKET,94115,93.75
2106,6521,POTRERO TERRACE MARKET,94107,96.5
2107,6557,LA LOMA  PRODUCE #14,94103,90.8
2108,6564,HWA LEI MARKET,94103,88
2109,6583,AKRON MEAT MARKET,94110,98
2110,6619,J C MARKET,94133,80.4
2111,6620,NEW OCEAN SEAFOOD & PRODUCE,94133,82.6
2112,6625,HOUSE OF COFFEE,94122,95.66666667
2113,6636,STARBUCKS COFFEE,94102,100
2114,6640,GLADSTONE MARKET,94109,94.8
2115,6654,HIEP-THANH MARKET,94109,83
2116,6660,TUONG PHONG MARKET,94102,92.85714286
2117,6677,SNACK & BOTTLE SHOP,94112,100
2118,6680,"SPICY BITE FOOD, INC",94110,98.5
2119,6686,CHEVRON #1539,94122,94.6
2120,6695,MANILA MARKET & GROCERIES,94103,52
2121,6718,GENERAL NUTRITION #302,94104,99.6
2122,6729,GOLD COIN TRADING CO,94133,79.25
2123,6732,FRUIT CITY CO INC,94133,81.6
2124,6734,"CHUNG CHOU CITY, INC #5",94133,81.75
2125,6736,LITTLE CITY MARKET,94133,92.5
2126,6739,JAMIE SUPERMARKET,94133,82.4
2127,6746,CHEZ PAPA,94107,84
2128,6748,WEST PORTAL NUTRITION CENTER,94127,96
2129,6756,GODIVA CHOCOLATIER INC.,94132,98
2130,6768,PING'S MEAT MARKET,94118,91.42857143
2131,6800,ARTS VALERO,94134,95.66666667
2132,6860,SEARCHLIGHT MARKET,94109,85.25
2133,6863,CHEESE PLUS,94109,97.25
2134,6864,GREEN & POLK PRODUCE,94109,82.4
2135,6904,BUCHANAN FOOD MART,94115,96.83333333
2136,6912,"STORE ON THE CORNER, THE",94105,93
2137,6913,XTRA OIL CORP,94124,93.8
2138,6916,GRAND 7 LIQUOR & DELI,94124,89.5
2139,6934,YANGTZE MARKET #2,94112,88
2140,6944,ABC SUPER MARKET INC,94133,79.25
2141,6948,KIN FAI PRODUCE,94133,75.2
2142,6962,LUEN FAT MARKET,94133,91.2
2143,6965,HANG SENG MEAT MARKET,94133,87.5
2144,6966,M.P. SEAFOOD MARKET,94133,81.6
2145,7024,JERUSULEM,94124,93.6
2146,7033,SUNSET STRIP,94122,92.85714286
2147,7048,VOICE OF PENTECOST ACADEMY,94127,94
2148,7054,CITY DISCOUNT MEAT & GROCERY M,94110,86.4
2149,7055,EVERGREEN MARKET,94110,84
2150,7056,FRESH MEAT MARKET,94110,78.33333333
2151,7059,EL SALVADORENO MARKET,94110,89
2152,7085,VALENCIA WHOLE FOODS,94110,96
2153,7087,VALENCIA FARMER'S MARKET,94110,93.33333333
2154,7093,DIVISADERO HEALTH HAVEN,94117,96
2155,7105,CENTRAL HAIGHT MARKET,94117,92.4
2156,7111,OAK FAIR MARKET,94117,99
2157,7119,LO-COST MEAT MARKET #2,94110,70.5
2158,7132,YANGTZE MARKET,94110,86.8
2159,7206,NOE HILL MARKET,94114,97
2160,7207,GOLDEN PRODUCE,94114,90
2161,7210,NOE VALLEY MARKET,94114,98
2162,7211,RELIANCE MARKET,94114,95
2163,7214,SUN FAT SEAFOOD,94110,91.8
2164,7216,EL CHICO PRODUCE MARKET #2,94112,79.25
2165,7241,CHEVRON #1712,94123,99.6
2166,7243,CASA LUCAS #3,94112,87.75
2167,7335,SWIRL ON CASTRO,94114,96
2168,7361,PASTAGINA,94114,88.5
2169,7366,ALL STATES BEST FOODS,94107,98
2170,7375,WALGREENS,94124,98.66666667
2171,7379,CASA LUCAS MARKET,94110,86
2172,7394,TORINO MARKET,94124,94
2173,7405,TRADER JOE'S,94118,92.5
2174,7407,TRADER JOE'S,94103,90.8
2175,7433,KANSAS FOOD MARKET,94107,95.4
2176,7449,CHEVRON #1760,94103,97
2177,7450,GENKI,94118,97
2178,7456,COWGIRL CREAMERY/ARTISAN CHEESE,94111,96.4
2179,7457,24TH STREET CHEESE COMPANY,94114,98.5
2180,7461,PACIFIC HEIGHTS CHEVRON,94115,98.66666667
2181,7464,ZELINSKY,94133,95.5
2182,7467,RUSSELL'S CONVENIENCE #621,94105,94.4
2183,7471,S & P CONCESSIONS - MENDOCINO,94111,94
2184,7474,PINE & TAYLOR MARKET,94108,94.4
2185,7475,NORTH BEACH FOOD MART,94133,98
2186,7477,HARBOR EMPEROR,94133,98
2187,7479,RJ'S MARKET,94111,88
2188,7480,UNION STREET PRODUCE,94133,92.25
2189,7482,TEN REN TEA CO S F LTD,94108,96.5
2190,7488,EUROPA EXPRESS,94121,91.66666667
2191,7489,GAS & SHOP,94110,84.66666667
2192,7491,AUTO CITY FOOD MART,94110,94.5
2193,7493,MR. PICKLE'S SANDWICH SHOP,94110,92
2194,7494,PERFORMANCE SHELL II,94103,93.33333333
2195,7495,LINCOLN 76,94122,99.2
2196,7496,PERALTA,94133,95.33333333
2197,7501,SAV MOR MART,94124,90
2198,7502,RUSSELL'S CONVENIENCE #604,94105,99
2199,7503,THE DAILY HABIT,94111,93
2200,7512,SUPERETTE MARKET,94102,80.4
2201,7517,DISCOUNT GROCERS,94109,96.4
2202,7519,EMPIRE MARKET,94102,92.5
2203,7525,STONE HOUSE CALIF OLIVE OIL,94111,97
2204,7527,DON CHUYS MEXI-MERCADO,94112,96
2205,7528,ENCINAL,94133,93
2206,7529,BILLIARD PALACADE,94112,92.2
2207,7530,HILLCREST MARKET,94134,98
2208,7533,RUSSELL'S CONVENIENCE #607,94105,97
2209,7534,RUSSELL'S CONVENIENCE #605,94105,96.57142857
2210,7537,NEW WING HING SEAFOOD MARKET,94121,93
2211,7538,FREDS LIQUOR & DELI,94103,91.66666667
2212,7541,FOG HILL MARKET,94133,98
2213,7546,ACME BREAD COMPANY,94111,98
2214,7547,SUR LA TABLE,94111,97.2
2215,7555,VINH KHANG HERBS & GINSENG,94118,100
2216,7558,SEAFOOD CENTER,94118,94
2217,7561,STARCO MART,94103,89.5
2218,7562,THOM'S NATURAL FOODS/FRESH ORGANICS,94121,99.33333333
2219,7571,ROXIE FOOD CENTER,94112,98
2220,7572,WILLIAMS-SONOMA #374,94132,97.33333333
2221,7573,GREEN EARTH NATURAL FOODS,94117,99.2
2222,7575,SUPER MIRA,94115,87.8
2223,7576,CHEVRON STATIONS INC. #1522,94109,98.66666667
2224,7588,G & H LIQUORS & GROCERY,94109,97
2225,7589,UPTOWN MARKET,94109,92.5
2226,7590,ALCATRAZ MARKET,94109,95.5
2227,7596,CITY GOURMET DELI,94107,90
2228,7598,BEVERAGES & MORE,94124,94.5
2229,7599,INTINTOLI,94133,99
2230,7600,MV VALLEJO,94133,98.66666667
2231,7601,OLD BLUE,94133,98
2232,7602,OSKI,94133,96
2233,7603,ROYAL STAR,94133,96
